Brand,ProductType,Collection,ShadeName,ShadeCode,ProductURL,SwatchImageURL,ApproxHex
CND,Shellac,link-1_View all CND Shellac_https://www.jklondon.com/collections/cnd-shellac,After Hours,CNDSAHO,https://www.jklondon.com/products/cnd-shellac-after-hours-7-3ml,https://cdn.shopify.com/s/files/1/0352/6256/2348/products/AFTER-HOURS.jpg?v=1726234985,#949397
CND,Shellac,link-1_View all CND Shellac_https://www.jklondon.com/collections/cnd-shellac,Mystic Slate,CNDSMSLA,https://www.jklondon.com/products/cnd-shellac-mystic-slate-7-3ml,https://cdn.shopify.com/s/files/1/0352/6256/2348/products/MysticSlate.jpg?v=1656589654,#7A7F7F
CND,Shellac,link-1_View all CND Shellac_https://www.jklondon.com/collections/cnd-shellac,Rebellious Ruby,CNDSRR,https://www.jklondon.com/products/cnd-shellac-rebellious-ruby-7-3ml,https://cdn.shopify.com/s/files/1/0352/6256/2348/products/REBELLIOUS-RUBY.jpg?v=1656590213,#661F34
CND,Shellac,link-1_View all CND Shellac_https://www.jklondon.com/collections/cnd-shellac,Spear,CNDSSPE,https://www.jklondon.com/products/cnd-shellac-spear-7-3ml,https://cdn.shopify.com/s/files/1/0352/6256/2348/products/SPEAR.jpg?v=1656591297,#B15E4D
CND,Shellac,link-1_View all CND Shellac_https://www.jklondon.com/collections/cnd-shellac,Gilded Sage,CNDSGS,https://www.jklondon.com/products/cnd-shellac-gilded-sage-7-3ml,https://cdn.shopify.com/s/files/1/0352/6256/2348/files/cnd-shellac-7-3ml-gilded-sage.jpg?v=1689928333,#786F5C
CND,Shellac,link-1_View all CND Shellac_https://www.jklondon.com/collections/cnd-shellac,Powerful Hematite,CNDSPH,https://www.jklondon.com/products/cnd-shellac-powerful-hematite-7-3ml,https://cdn.shopify.com/s/files/1/0352/6256/2348/products/POWERFUL-HEMATITE.jpg?v=1656590116,#3F3E3D
CND,Shellac,link-1_View all CND Shellac_https://www.jklondon.com/collections/cnd-shellac,Lovely Quartz,CNDSLQ,https://www.jklondon.com/products/cnd-shellac-lovely-quartz-7-3ml,https://cdn.shopify.com/s/files/1/0352/6256/2348/products/LOVELY-QUARTZ.jpg?v=1656509356,#9F8F82
CND,Shellac,link-1_View all CND Shellac_https://www.jklondon.com/collections/cnd-shellac,Lavender Lace,CNDSLLAC,https://www.jklondon.com/products/cnd-shellac-lavender-lace-7-3ml,https://cdn.shopify.com/s/files/1/0352/6256/2348/products/LavenderLace.jpg?v=1656509196,#937D86
CND,Shellac,link-1_View all CND Shellac_https://www.jklondon.com/collections/cnd-shellac,Peacock Plume,CNDSPPL,https://www.jklondon.com/products/cnd-shellac-peacock-plume-7-3ml,https://cdn.shopify.com/s/files/1/0352/6256/2348/products/PeacockPlume.jpg?v=1656589893,#183A4A
CND,Shellac,link-1_View all CND Shellac_https://www.jklondon.com/collections/cnd-shellac,Shells In The Sand,CNDSSITS73,https://www.jklondon.com/products/cnd-shellac-shells-in-the-sand-7-3ml,https://cdn.shopify.com/s/files/1/0352/6256/2348/products/ShellsinTheSand.jpg?v=1656591003,#9C6043
CND,Shellac,link-1_View all CND Shellac_https://www.jklondon.com/collections/cnd-shellac,Aqua intance,CNDSAINT,https://www.jklondon.com/products/cnd-shellac-aqua-intance-7-3ml,https://cdn.shopify.com/s/files/1/0352/6256/2348/products/Aqua-Intance.jpg?v=1656506456,#256D78
CND,Shellac,link-1_View all CND Shellac_https://www.jklondon.com/collections/cnd-shellac,What Is Old Is Blue Again,CNDSWIOIBA,https://www.jklondon.com/products/cnd-shellac-what-is-old-is-blue-again-7-3ml,https://cdn.shopify.com/s/files/1/0352/6256/2348/files/CNDShellac-WhatIsOldIsBlueAgain7.3ml.jpg?v=1712759412,#1B698E
CND,Shellac,link-1_View all CND Shellac_https://www.jklondon.com/collections/cnd-shellac,Alpine Plum,CNDSAPLU,https://www.jklondon.com/products/cnd-shellac-alpine-plum-7-3ml,https://cdn.shopify.com/s/files/1/0352/6256/2348/products/alpineplum.jpg?v=1726235121,#6C656C
CND,Shellac,link-1_View all CND Shellac_https://www.jklondon.com/collections/cnd-shellac,Uninhibited,CNDSUNI,https://www.jklondon.com/products/cnd-shellac-uninhibited-7-3ml,https://cdn.shopify.com/s/files/1/0352/6256/2348/products/UNINHIBITED.jpg?v=1656591680,#9E675A
CND,Shellac,link-1_View all CND Shellac_https://www.jklondon.com/collections/cnd-shellac,Silky Sienna,CNDSSSIE,https://www.jklondon.com/products/cnd-shellac-silky-sienna-7-3ml,https://cdn.shopify.com/s/files/1/0352/6256/2348/files/CNDShellac-SilkySienna7.3ml.jpg?v=1712758899,#B8715E
CND,Shellac,link-1_View all CND Shellac_https://www.jklondon.com/collections/cnd-shellac,Feel the Flutter,CNDSFTF,https://www.jklondon.com/products/cnd-shellac-feel-the-flutter-7-3ml,https://cdn.shopify.com/s/files/1/0352/6256/2348/files/cnd-shellac-7-3ml-feel-the-flutter_aac4096c-f10f-4937-94aa-d310b9529648.jpg?v=1689928312,#472E3D
CND,Shellac,link-1_View all CND Shellac_https://www.jklondon.com/collections/cnd-shellac,Jiggy,CNDSJIG,https://www.jklondon.com/products/cnd-shellac-jiggy-7-3ml,https://cdn.shopify.com/s/files/1/0352/6256/2348/products/jiggy.jpg?v=1726241174,#3B2E66
CND,Shellac,link-1_View all CND Shellac_https://www.jklondon.com/collections/cnd-shellac,Love Letter,CNDSLL,https://www.jklondon.com/products/cnd-shellac-love-letter-7-3ml,https://cdn.shopify.com/s/files/1/0352/6256/2348/files/cnd-shellac-7-3ml-love-letter.jpg?v=1689928365,#843C3F
CND,Shellac,link-1_View all CND Shellac_https://www.jklondon.com/collections/cnd-shellac,Grape Gum,CNDSGGUM,https://www.jklondon.com/products/cnd-shellac-grape-gum-7-3ml,https://cdn.shopify.com/s/files/1/0352/6256/2348/products/GrapeGum.jpg?v=1656508754,#422F39
CND,Shellac,link-1_View all CND Shellac_https://www.jklondon.com/collections/cnd-shellac,Love Fizz,CNDSLF,https://www.jklondon.com/products/cnd-shellac-love-fizz-7-3ml,https://cdn.shopify.com/s/files/1/0352/6256/2348/files/cnd-shellac-7-3ml-love-fizz_aac814a6-180f-4eed-a697-da7657a057a6.jpg?v=1689928357,#803237
CND,Shellac,link-1_View all CND Shellac_https://www.jklondon.com/collections/cnd-shellac,Water Park,CNDSWPA,https://www.jklondon.com/products/cnd-shellac-water-park-7-3ml,https://cdn.shopify.com/s/files/1/0352/6256/2348/products/WaterPark.jpg?v=1656591941,#435A73
CND,Shellac,link-1_View all CND Shellac_https://www.jklondon.com/collections/cnd-shellac,Outrage Yes,CNDSOUTRAGE,https://www.jklondon.com/products/cnd-shellac-outrage-yes-7-3ml,https://cdn.shopify.com/s/files/1/0352/6256/2348/files/CNDShellac-OutrageYes7.3ml.jpg?v=1712759176,#A72548
CND,Shellac,link-1_View all CND Shellac_https://www.jklondon.com/collections/cnd-shellac,Soft Flame,CNDSSF,https://www.jklondon.com/products/cnd-shellac-soft-flame-7-3ml,https://cdn.shopify.com/s/files/1/0352/6256/2348/products/soft-flame_b1ae4716-a8e1-49fd-bd91-b0d7a210fcf5.jpg?v=1646848170,#8B2C2F
CND,Shellac,link-1_View all CND Shellac_https://www.jklondon.com/collections/cnd-shellac,Chandelier,CNDSCHAN,https://www.jklondon.com/products/cnd-shellac-chandelier-7-3ml,https://cdn.shopify.com/s/files/1/0352/6256/2348/products/chandelier.jpg?v=1726239733,#8E6356
CND,Shellac,link-1_View all CND Shellac_https://www.jklondon.com/collections/cnd-shellac,Sparks Fly,CNDSSF15,https://www.jklondon.com/products/cnd-shellac-sparks-fly-15ml,https://cdn.shopify.com/s/files/1/0352/6256/2348/products/SparksFly15ml.jpg?v=1658309634,#985F61
CND,Shellac,link-1_View all CND Shellac_https://www.jklondon.com/collections/cnd-shellac,Bicycle Yellow,CNDSBYEL,https://www.jklondon.com/products/cnd-shellac-bicycle-yellow-7-3ml,https://cdn.shopify.com/s/files/1/0352/6256/2348/products/BicycleYellow.jpg?v=1726238400,#AB903E
CND,Shellac,link-1_View all CND Shellac_https://www.jklondon.com/collections/cnd-shellac,Patina Buckle,CNDSPBU,https://www.jklondon.com/products/cnd-shellac-patina-buckle-7-3ml,https://cdn.shopify.com/s/files/1/0352/6256/2348/products/PatinaBuckle.jpg?v=1656589872,#73545A
CND,Shellac,link-1_View all CND Shellac_https://www.jklondon.com/collections/cnd-shellac,Mercurial,CNDSMER,https://www.jklondon.com/products/cnd-shellac-mercurial-7-3ml,https://cdn.shopify.com/s/files/1/0352/6256/2348/products/Mercurial.jpg?v=1656589571,#666464
CND,Shellac,link-1_View all CND Shellac_https://www.jklondon.com/collections/cnd-shellac,We Want Mauve,CNDSWWMA,https://www.jklondon.com/products/cnd-shellac-we-want-mauve-7-3ml,https://cdn.shopify.com/s/files/1/0352/6256/2348/files/wewantmauve.jpg?v=1747651889,#7A655F
CND,Shellac,link-1_View all CND Shellac_https://www.jklondon.com/collections/cnd-shellac,Clash Out,CNDSCOU,https://www.jklondon.com/products/cnd-shellac-clash-out-7-3ml,https://cdn.shopify.com/s/files/1/0352/6256/2348/files/CNDShellac-ClashOut7.3ml.jpg?v=1712758796,#588D84
CND,Shellac,link-1_View all CND Shellac_https://www.jklondon.com/collections/cnd-shellac,Rule Breaker,CNDSRB,https://www.jklondon.com/products/cnd-shellac-rule-breaker-7-3ml,https://cdn.shopify.com/s/files/1/0352/6256/2348/products/mover-shaker_ac9bc40b-ed2a-42aa-9bc3-217bcadef2c3.jpg?v=1646847953,#AC9B93
CND,Shellac,link-1_View all CND Shellac_https://www.jklondon.com/collections/cnd-shellac,Lost Labyrinth,CNDSLLAB,https://www.jklondon.com/products/cnd-shellac-lost-labyrinth-7-3ml,https://cdn.shopify.com/s/files/1/0352/6256/2348/products/LostLabyrinth.jpg?v=1656509339,#306D75
CND,Shellac,link-1_View all CND Shellac_https://www.jklondon.com/collections/cnd-shellac,Palm Deco,CNDSPDE,https://www.jklondon.com/products/cnd-shellac-palm-deco-7-3ml,https://cdn.shopify.com/s/files/1/0352/6256/2348/products/PalmDeco.jpg?v=1656589855,#243F2C
CND,Shellac,link-1_View all CND Shellac_https://www.jklondon.com/collections/cnd-shellac,Exquisite,CNDSEXQ,https://www.jklondon.com/products/cnd-shellac-exquisite-7-3ml,https://cdn.shopify.com/s/files/1/0352/6256/2348/products/EXQUISITE_b22653b6-b62f-4f0c-b64e-1bcbfb6a1854.jpg?v=1726240509,#AA9882
CND,Shellac,link-1_View all CND Shellac_https://www.jklondon.com/collections/cnd-shellac,Dandelion,CNDSDAN,https://www.jklondon.com/products/cnd-shellac-dandelion-7-3ml,https://cdn.shopify.com/s/files/1/0352/6256/2348/products/Dandelion_dfb409ab-66a6-4f32-a5b8-0529cedaa3b0.jpg?v=1726239999,#A57A68
CND,Shellac,link-1_View all CND Shellac_https://www.jklondon.com/collections/cnd-shellac,Hand Fired,CNDSHFI,https://www.jklondon.com/products/cnd-shellac-hand-fired-7-3ml,https://cdn.shopify.com/s/files/1/0352/6256/2348/products/HandFired.jpg?v=1726240827,#723D39
CND,Shellac,link-1_View all CND Shellac_https://www.jklondon.com/collections/cnd-shellac,Viridian Veil,CNDSVVE,https://www.jklondon.com/products/cnd-shellac-viridian-veil-7-3ml,https://cdn.shopify.com/s/files/1/0352/6256/2348/products/ViridianVeil.jpg?v=1656591901,#28525A
CND,Shellac,link-1_View all CND Shellac_https://www.jklondon.com/collections/cnd-shellac,Winter Nights,CNDSWN,https://www.jklondon.com/products/cnd-shellac-winter-nights-7-3ml,https://cdn.shopify.com/s/files/1/0352/6256/2348/products/winter-nights.jpg?v=1656592100,#18364B
CND,Shellac,link-1_View all CND Shellac_https://www.jklondon.com/collections/cnd-shellac,Magenta Sky,CNDSMGSK,https://www.jklondon.com/products/cnd-shellac-magenta-sky-7-3ml,https://cdn.shopify.com/s/files/1/0352/6256/2348/files/MagentaSky.jpg?v=1747754432,#A53D51
CND,Shellac,link-1_View all CND Shellac_https://www.jklondon.com/collections/cnd-shellac,All Frothed Up,CNDSAFU,https://www.jklondon.com/products/cnd-shellac-all-frothed-up-7-3ml,https://cdn.shopify.com/s/files/1/0352/6256/2348/files/cnd-shellac-7-3ml-all-frothed-up.jpg?v=1689928284,#9A9995
CND,Shellac,link-1_View all CND Shellac_https://www.jklondon.com/collections/cnd-shellac,Peacock Plume,CNDSPPLU15,https://www.jklondon.com/products/cnd-shellac-peacock-plume-15ml,https://cdn.shopify.com/s/files/1/0352/6256/2348/products/PeacockPlume15ml.jpg?v=1658309461,#283A4C
CND,Shellac,link-1_View all CND Shellac_https://www.jklondon.com/collections/cnd-shellac,Eternal Midnight,CNDSEMI,https://www.jklondon.com/products/cnd-shellac-eternal-midnight-7-3ml,https://cdn.shopify.com/s/files/1/0352/6256/2348/products/eternalmidnight.jpg?v=1726240493,#2F2746
CND,Shellac,link-1_View all CND Shellac_https://www.jklondon.com/collections/cnd-shellac,Needles and Red,CNDSNAR,https://www.jklondon.com/products/cnd-shellac-needles-and-red-7-3ml,https://cdn.shopify.com/s/files/1/0352/6256/2348/files/CNDShellac-NeedlesandRed7.3ml.jpg?v=1712759450,#5D2121
CND,Shellac,link-1_View all CND Shellac_https://www.jklondon.com/collections/cnd-shellac,Above My Pay Gray ed,CNDSAMPG,https://www.jklondon.com/products/cnd-shellac-above-my-pay-gray-ed-7-3ml,https://cdn.shopify.com/s/files/1/0352/6256/2348/files/cnd-shellac-7-3ml-above-my-pay-gray-ed.jpg?v=1689928276,#605754
CND,Shellac,link-1_View all CND Shellac_https://www.jklondon.com/collections/cnd-shellac,Fine Vermillion,CNDSFVE,https://www.jklondon.com/products/cnd-shellac-fine-vermillion-7-3ml,https://cdn.shopify.com/s/files/1/0352/6256/2348/products/FineVermillion.jpg?v=1726240653,#7E4035
CND,Shellac,link-1_View all CND Shellac_https://www.jklondon.com/collections/cnd-shellac,Purple Purple,CNDSPPUR,https://www.jklondon.com/products/cnd-shellac-purple-purple-7-3ml,https://cdn.shopify.com/s/files/1/0352/6256/2348/products/PurplePurple.jpg?v=1656590178,#423F5A
CND,Shellac,link-1_View all CND Shellac_https://www.jklondon.com/collections/cnd-shellac,Banana clips,CNDSBC,https://www.jklondon.com/products/cnd-shellac-banana-clips-7-3ml,https://cdn.shopify.com/s/files/1/0352/6256/2348/products/BananaClips.jpg?v=1726237986,#AA8426
CND,Shellac,link-1_View all CND Shellac_https://www.jklondon.com/collections/cnd-shellac,Lush Tropics,CNDSLTR,https://www.jklondon.com/products/cnd-shellac-lush-tropics-7-3ml,https://cdn.shopify.com/s/files/1/0352/6256/2348/products/LushTropics.jpg?v=1656509374,#43763A
CND,Shellac,link-1_View all CND Shellac_https://www.jklondon.com/collections/cnd-shellac,Mint & Meditation,CNDSMINMED,https://www.jklondon.com/products/cnd-shellac-mint-meditation-7-3ml,https://cdn.shopify.com/s/files/1/0352/6256/2348/files/mint-meditation.jpg?v=1747664711,#7A9784
CND,Shellac,link-1_View all CND Shellac_https://www.jklondon.com/collections/cnd-shellac,Frosted Seaglass,CNDSFS,https://www.jklondon.com/products/cnd-shellac-frosted-seaglass-7-3ml,https://cdn.shopify.com/s/files/1/0352/6256/2348/files/cnd-shellac-7-3ml-frosted-seaglass_21f6c86f-c406-401f-bcaa-ead96e663a8d.jpg?v=1689928327,#657782
CND,Shellac,link-1_View all CND Shellac_https://www.jklondon.com/collections/cnd-shellac,Candlelight,CNDSCDL,https://www.jklondon.com/products/cnd-shellac-candlelight-7-3ml,https://cdn.shopify.com/s/files/1/0352/6256/2348/products/candlelight.jpg?v=1726238880,#926133
CND,Shellac,link-1_View all CND Shellac_https://www.jklondon.com/collections/cnd-shellac,Poison Plum,CNDSPPLU,https://www.jklondon.com/products/cnd-shellac-poison-plum-7-3ml,https://cdn.shopify.com/s/files/1/0352/6256/2348/products/PoisonPlum.jpg?v=1656590080,#37222E
CND,Shellac,link-1_View all CND Shellac_https://www.jklondon.com/collections/cnd-shellac,Sugarcane,CNDSSUG,https://www.jklondon.com/products/cnd-shellac-sugarcane-7-3ml,https://cdn.shopify.com/s/files/1/0352/6256/2348/products/Sugarcane.jpg?v=1656591402,#929570
CND,Shellac,link-1_View all CND Shellac_https://www.jklondon.com/collections/cnd-shellac,Lilac Eclipse,CNDSLECL,https://www.jklondon.com/products/cnd-shellac-lilac-eclipse-7-3ml,https://cdn.shopify.com/s/files/1/0352/6256/2348/products/LilacEclipse.jpg?v=1656509252,#5C4056
CND,Shellac,link-1_View all CND Shellac_https://www.jklondon.com/collections/cnd-shellac,Soiree Strut,CNDSSSTR,https://www.jklondon.com/products/cnd-shellac-soiree-strut-7-3ml,https://cdn.shopify.com/s/files/1/0352/6256/2348/products/SOIREE-STRUT.jpg?v=1656591237,#A09092
CND,Shellac,link-1_View all CND Shellac_https://www.jklondon.com/collections/cnd-shellac,Linen Luxury,CNDSLINLUX,https://www.jklondon.com/products/cnd-shellac-linen-luxury-7-3ml,https://cdn.shopify.com/s/files/1/0352/6256/2348/files/linenluxury.jpg?v=1747662298,#A89D95
CND,Shellac,link-1_View all CND Shellac_https://www.jklondon.com/collections/cnd-shellac,Grand Gala,CNDSGGAL,https://www.jklondon.com/products/cnd-shellac-grand-gala-7-3ml,https://cdn.shopify.com/s/files/1/0352/6256/2348/products/GrandGala.jpg?v=1656508732,#8F7B6C
CND,Shellac,link-1_View all CND Shellac_https://www.jklondon.com/collections/cnd-shellac,Hypnotic Dreams,CNDSHDR,https://www.jklondon.com/products/cnd-shellac-hypnotic-dreams-7-3ml,https://cdn.shopify.com/s/files/1/0352/6256/2348/products/HypnoticDreams.jpg?v=1726240998,#6D5852
CND,Shellac,link-1_View all CND Shellac_https://www.jklondon.com/collections/cnd-shellac,Brimstone,CNDSBRIM,https://www.jklondon.com/products/cnd-shellac-brimstone-7-3ml,https://cdn.shopify.com/s/files/1/0352/6256/2348/products/BRIMSTONE_18733f4b-8fa8-4e7c-a09b-31ddc7af48b1.jpg?v=1726238747,#917562
CND,Shellac,link-1_View all CND Shellac_https://www.jklondon.com/collections/cnd-shellac,Olive Grove,CNDSOLGR,https://www.jklondon.com/products/cnd-shellac-olive-grove-7-3ml,https://cdn.shopify.com/s/files/1/0352/6256/2348/files/Olive_grove_1.jpg?v=1747753299,#615D3B
CND,Shellac,link-1_View all CND Shellac_https://www.jklondon.com/collections/cnd-shellac,Teal Textile,CNDSTTEX,https://www.jklondon.com/products/cnd-shellac-teal-textile-7-3ml,https://cdn.shopify.com/s/files/1/0352/6256/2348/files/CNDShellac-TealTextile7.3ml.jpg?v=1712759203,#6C7C83
CND,Shellac,link-1_View all CND Shellac_https://www.jklondon.com/collections/cnd-shellac,Verbena Velvet,CNDSVV,https://www.jklondon.com/products/cnd-shellac-verbena-velvet-7-3ml,https://cdn.shopify.com/s/files/1/0352/6256/2348/products/Verbenavelvet.jpg?v=1656680627,#4A3447
CND,Shellac,link-1_View all CND Shellac_https://www.jklondon.com/collections/cnd-shellac,Frosted Glen,CNDSFG,https://www.jklondon.com/products/cnd-shellac-frosted-glen-7-3ml,https://cdn.shopify.com/s/files/1/0352/6256/2348/products/FrostedGlen.jpg?v=1656508545,#535343
CND,Shellac,link-1_View all CND Shellac_https://www.jklondon.com/collections/cnd-shellac,Off The Wall,CNDSOTW,https://www.jklondon.com/products/cnd-shellac-off-the-wall-7-3ml,https://cdn.shopify.com/s/files/1/0352/6256/2348/files/CNDShellac-OffTheWall7.3ml.jpg?v=1712758829,#A89B8E
CND,Shellac,link-1_View all CND Shellac_https://www.jklondon.com/collections/cnd-shellac,Running Latte,CNDSRL,https://www.jklondon.com/products/cnd-shellac-running-latte-7-3ml,https://cdn.shopify.com/s/files/1/0352/6256/2348/files/cnd-shellac-7-3ml-running-latte.jpg?v=1689928407,#7B6555
CND,Shellac,link-1_View all CND Shellac_https://www.jklondon.com/collections/cnd-shellac,Cuddle Up,CNDSCU,https://www.jklondon.com/products/cnd-shellac-cuddle-up-7-3ml,https://cdn.shopify.com/s/files/1/0352/6256/2348/files/cnd-shellac-7-3ml-cuddle-up_9fe236e9-2101-4479-bb34-b2d6cfc86651.jpg?v=1689928304,#96897F
CND,Shellac,link-1_View all CND Shellac_https://www.jklondon.com/collections/cnd-shellac,Self Lover,CNDSSL,https://www.jklondon.com/products/cnd-shellac-self-lover-7-3ml,https://cdn.shopify.com/s/files/1/0352/6256/2348/products/self-lover_d9eed1e2-8015-4d1e-8f2a-7a698bcf4c79.jpg?v=1646848009,#A88379
CND,Shellac,link-1_View all CND Shellac_https://www.jklondon.com/collections/cnd-shellac,Divine Diamond,CNDSDD,https://www.jklondon.com/products/cnd-shellac-divine-diamond-7-3ml,https://cdn.shopify.com/s/files/1/0352/6256/2348/products/DIVINEDIAMOND.jpg?v=1726240197,#99977A
CND,Shellac,link-1_View all CND Shellac_https://www.jklondon.com/collections/cnd-shellac,Sweet Cider,CNDSSC,https://www.jklondon.com/products/cnd-shellac-sweet-cider-7-3ml,https://cdn.shopify.com/s/files/1/0352/6256/2348/products/sweetcider.jpg?v=1656591474,#93705C
CND,Shellac,link-1_View all CND Shellac_https://www.jklondon.com/collections/cnd-shellac,Rubble,CNDSSRUB15,https://www.jklondon.com/products/cnd-shellac-rubble-15ml,https://cdn.shopify.com/s/files/1/0352/6256/2348/products/Rubble15ml.jpg?v=1658309583,#635B59
CND,Shellac,link-1_View all CND Shellac_https://www.jklondon.com/collections/cnd-shellac,Honey Darlin,CNDSHDAR,https://www.jklondon.com/products/cnd-shellac-honey-darlin-7-3ml,https://cdn.shopify.com/s/files/1/0352/6256/2348/products/HoneyDarling.jpg?v=1726240883,#A9966B
CND,Shellac,link-1_View all CND Shellac_https://www.jklondon.com/collections/cnd-shellac,Wild Moss,CNDSWMO,https://www.jklondon.com/products/cnd-shellac-wild-moss-7-3ml,https://cdn.shopify.com/s/files/1/0352/6256/2348/products/WildMoss.jpg?v=1656592037,#59544B
CND,Shellac,link-1_View all CND Shellac_https://www.jklondon.com/collections/cnd-shellac,Dreamcatcher,CNDSDCA,https://www.jklondon.com/products/cnd-shellac-dreamcatcher-7-3ml,https://cdn.shopify.com/s/files/1/0352/6256/2348/products/DREAMCATCHER.jpg?v=1726240266,#6E375D
CND,Shellac,link-1_View all CND Shellac_https://www.jklondon.com/collections/cnd-shellac,Locket Love,CNDSLLOVE,https://www.jklondon.com/products/cnd-shellac-locket-love-7-3ml,https://cdn.shopify.com/s/files/1/0352/6256/2348/products/LocketLove.jpg?v=1656509323,#8A7A65
CND,Shellac,link-1_View all CND Shellac_https://www.jklondon.com/collections/cnd-shellac,Artisan Bazaar,CNDSARTBZ,https://www.jklondon.com/products/cnd-shellac-artisan-bazaar-7-3ml,https://cdn.shopify.com/s/files/1/0352/6256/2348/files/Artisanbazaar.jpg?v=1747739431,#796394
CND,Shellac,link-1_View all CND Shellac_https://www.jklondon.com/collections/cnd-shellac,Sunrise Energy,CNDSSUNEN,https://www.jklondon.com/products/cnd-shellac-sunrise-energy-7-3ml,https://cdn.shopify.com/s/files/1/0352/6256/2348/files/sunrise-energy.jpg?v=1747666321,#9B6B66
CND,Shellac,link-1_View all CND Shellac_https://www.jklondon.com/collections/cnd-shellac,White Button Down,CNDSWBD,https://www.jklondon.com/products/cnd-shellac-white-button-down-7-3ml,https://cdn.shopify.com/s/files/1/0352/6256/2348/files/CNDShellac-WhiteButtonDown7.3ml.jpg?v=1712758939,#A9A394
CND,Shellac,link-1_View all CND Shellac_https://www.jklondon.com/collections/cnd-shellac,Wrapped in Linen,CNDSWIL,https://www.jklondon.com/products/cnd-shellac-wrapped-in-linen-7-3ml,https://cdn.shopify.com/s/files/1/0352/6256/2348/products/wrapped-in-linen_1a3eb806-b11b-4443-a9e1-7193c7a5fb15.jpg?v=1646848253,#846C5E
CND,Shellac,link-1_View all CND Shellac_https://www.jklondon.com/collections/cnd-shellac,Fragrant Freesia,CNDSFFR15,https://www.jklondon.com/products/cnd-shellac-fragrant-freesia-15ml,https://cdn.shopify.com/s/files/1/0352/6256/2348/products/FragrantFreesia15ml.jpg?v=1726240723,#967B87
CND,Shellac,link-1_View all CND Shellac_https://www.jklondon.com/collections/cnd-shellac,Cerulean Sea,CNDSCSEA15,https://www.jklondon.com/products/cnd-shellac-cerulean-sea-15ml,https://cdn.shopify.com/s/files/1/0352/6256/2348/products/CeruleanSea15ml.jpg?v=1726239678,#307B91
CND,Shellac,link-1_View all CND Shellac_https://www.jklondon.com/collections/cnd-shellac,Vintage Blue Jeans,CNDSVBLJ,https://www.jklondon.com/products/cnd-shellac-vintage-blue-jeans-7-3ml,https://cdn.shopify.com/s/files/1/0352/6256/2348/files/Vintagebluejeans.jpg?v=1747739002,#6A717E
CND,Shellac,link-1_View all CND Shellac_https://www.jklondon.com/collections/cnd-shellac,Hippie O Cracy,CNDSHIPOC,https://www.jklondon.com/products/cnd-shellac-hippie-o-cracy-7-3ml,https://cdn.shopify.com/s/files/1/0352/6256/2348/files/hippieocracy.jpg?v=1747658561,#718191
CND,Shellac,link-1_View all CND Shellac_https://www.jklondon.com/collections/cnd-shellac,Terracotta Dreams,CNDSTERRA,https://www.jklondon.com/products/cnd-shellac-terracotta-dreams-7-3ml,https://cdn.shopify.com/s/files/1/0352/6256/2348/files/terracottadreams.jpg?v=1747658287,#805351
CND,Shellac,link-1_View all CND Shellac_https://www.jklondon.com/collections/cnd-shellac,Daydreaming,CNDSDAYD,https://www.jklondon.com/products/cnd-shellac-daydreaming-7-3ml,https://cdn.shopify.com/s/files/1/0352/6256/2348/files/daydreaming.jpg?v=1747756060,#A5735B
CND,Shellac,link-1_View all CND Shellac_https://www.jklondon.com/collections/cnd-shellac,Sundial It Up,CNDSSIU,https://www.jklondon.com/products/cnd-shellac-sundial-it-up-7-3ml,https://cdn.shopify.com/s/files/1/0352/6256/2348/files/CNDShellac-SundialItUp7.3ml.jpg?v=1712759116,#B39B61
CND,Shellac,link-1_View all CND Shellac_https://www.jklondon.com/collections/cnd-shellac,Steel Kisses,CNDSSK,https://www.jklondon.com/products/cnd-shellac-steel-kisses-7-3ml,https://cdn.shopify.com/s/files/1/0352/6256/2348/files/cnd-shellac-7-3ml-steel-kisses_df796f36-1fd7-4875-93a7-f7febbce3073.jpg?v=1689928413,#818181
CND,Shellac,link-1_View all CND Shellac_https://www.jklondon.com/collections/cnd-shellac,Temptation,CNDSTEMP,https://www.jklondon.com/products/cnd-shellac-temptation-7-3ml,https://cdn.shopify.com/s/files/1/0352/6256/2348/products/temptation.jpg?v=1656591547,#3C184E
CND,Shellac,link-1_View all CND Shellac_https://www.jklondon.com/collections/cnd-shellac,Limeade,CNDSLIME,https://www.jklondon.com/products/cnd-shellac-limeade-7-3ml,https://cdn.shopify.com/s/files/1/0352/6256/2348/products/Limeade.jpg?v=1656509286,#898B6C
CND,Shellac,link-1_View all CND Shellac_https://www.jklondon.com/collections/cnd-shellac,Night Glimmer,CNDSNGL,https://www.jklondon.com/products/cnd-shellac-night-glimmer-7-3ml,https://cdn.shopify.com/s/files/1/0352/6256/2348/products/NightGlimmer.jpg?v=1656589714,#433E39
CND,Shellac,link-1_View all CND Shellac_https://www.jklondon.com/collections/cnd-shellac,Hazy Games,CNDSHZGMS,https://www.jklondon.com/products/cnd-shellac-its-getting-golder-7-3ml-copy,https://cdn.shopify.com/s/files/1/0352/6256/2348/files/hazy_games.jpg?v=1747752374,#777481
CND,Shellac,link-1_View all CND Shellac_https://www.jklondon.com/collections/cnd-shellac,Meadow Glow,CNDSMEDGL,https://www.jklondon.com/products/cnd-shellac-meadow-glow-7-3ml,https://cdn.shopify.com/s/files/1/0352/6256/2348/files/meadowglow.jpg?v=1747660428,#5F7836
