Brand,Product Type,Collection,Category,Shade Name,ApproxHex,ProductURL,SwatchURL
The GelBottle Inc.,BIAB,,Shimmery,Angel,#E9E4DF,https://thegelbottle.com/shop-all/angel-biab/,https://cdn11.bigcommerce.com/s-3k1bxwjbw6/products/1487/images/387707/b347ec04c28c7e3a5ba4984d5d9a8ec11f5436dc_59416_angel_biab__21663.1758289501.220.290.jpg?c=1
The GelBottle Inc.,BIAB,Biab 20Ml,Sheer,Soft BIAB.,#EFE0DC,https://thegelbottle.com/biab-20ml/soft-biab/,https://cdn11.bigcommerce.com/s-3k1bxwjbw6/products/2170/images/386664/b3bce6a05be0b43d56280a33b480a1eee3d6bad2_25002_EC_POP_SOFT_2323_1500x1500crop__59336.1758289428.220.290.png?c=1
The GelBottle Inc.,BIAB,,"Shimmery, Sheer",NU06 All-In-One,#F5D8D5,https://thegelbottle.com/biabtm-20ml/nu06-all-in-one-biab/,https://cdn11.bigcommerce.com/s-3k1bxwjbw6/products/1652/images/387641/c1f7e1e67bcd24e28ef099aaca9e914520750947_59763_nu06_all_in_one_biab_main__37957.1758289348.220.290.jpg?c=1
The GelBottle Inc.,BIAB,,Sheer,Bella,#E4D9DE,https://thegelbottle.com/shop-all/bella-biab/,https://cdn11.bigcommerce.com/s-3k1bxwjbw6/products/1490/images/383906/2c61d94d633c81d3d9a580fe18a856c27d58f78e_59428_bella_biab__50936.1758289503.220.290.jpg?c=1
The GelBottle Inc.,BIAB,,Standard,Rosy,#F691A4,https://thegelbottle.com/more/rosy-biab/,https://cdn11.bigcommerce.com/s-3k1bxwjbw6/products/1837/images/385215/016096fecfeb200253e449e7e49c836904815fa1_TGB_NewBIAB24_NailPop_4345_Rosey_PDP_1500x1500crop__65491.1758289504.220.290.jpg?c=1
The GelBottle Inc.,BIAB,,Standard,Adventurous,#DC95B6,https://thegelbottle.com/colours/adventurous-biab/,https://cdn11.bigcommerce.com/s-3k1bxwjbw6/products/219/images/386570/b70a90aea78c37279319c67c8b125a13d03b6317_55686_adventurous_biab__49384.1758289500.220.290.jpg?c=1
The GelBottle Inc.,BIAB,,Sheer,17,#E1BCA1,https://thegelbottle.com/colours/17-biab/,https://cdn11.bigcommerce.com/s-3k1bxwjbw6/products/161/images/387647/8ad542c53544d14116298c77c64df8a5d493cfd3_13075_17_cover_builder_nude__45163.1758289499.220.290.jpg?c=1
The GelBottle Inc.,BIAB,Biab 20Ml,Sheer,Kiss BIAB.,#F2D7DF,https://thegelbottle.com/biab-20ml/kiss-biab/,https://cdn11.bigcommerce.com/s-3k1bxwjbw6/products/2169/images/387065/669a96657e2cc95456e1aa86095f64d7af82329f_25002_EC_POP_KISS_2319_1500x1500crop__29836.1758289425.220.290.png?c=1
The GelBottle Inc.,BIAB,,Standard,Love BIAB Mini,#C32F30,https://thegelbottle.com/shop/biab/love-biab-mini/,https://cdn11.bigcommerce.com/s-3k1bxwjbw6/products/1641/images/385369/4a0493c936ea8f4f64fedb2042c938c7bbb403bd_59580_love_biab_mini__24492.1758289506.220.290.jpg?c=1
The GelBottle Inc.,BIAB,,Standard,Pudding BIAB Mini,#6D4E44,https://thegelbottle.com/colours/pudding-biab-mini/,https://cdn11.bigcommerce.com/s-3k1bxwjbw6/products/797/images/385962/4351bd70ceb3111c8f61e26532cc126ccbb55885_58854_pudding_biab_mini__05421.1758289494.220.290.jpg?c=1
The GelBottle Inc.,BIAB,,"Milky, Sheer",Bunny BIAB Mini,#F6E6E3,https://thegelbottle.com/shop/biab/bunny-biab-mini/,https://cdn11.bigcommerce.com/s-3k1bxwjbw6/products/1643/images/385537/f9d0e4c5915937a60119205d0a0c1882e8f8dd58_59583_bunny_biab_mini__68674.1758289507.220.290.jpg?c=1
The GelBottle Inc.,BIAB,,Standard,Tulle HEMA-Free,#D6968B,https://thegelbottle.com/shop-all/tulle-hema-free-biab/,https://cdn11.bigcommerce.com/s-3k1bxwjbw6/products/1444/images/386483/5994e52aea6c787cd026837117a6b4831f05506b_59229_tulle_hema_free_biab__61417.1758289492.220.290.jpg?c=1
The GelBottle Inc.,BIAB,,Standard,Unique,#D3BFD9,https://thegelbottle.com/colours/unique-biab/,https://cdn11.bigcommerce.com/s-3k1bxwjbw6/products/207/images/384929/18cfaf2298471adb2e8af746ea5a8cd81716723b_55672_unique_biab__71010.1758289505.220.290.jpg?c=1
The GelBottle Inc.,BIAB,,Standard,Lady BIAB Mini,#EFDDDC,https://thegelbottle.com/colours/lady-biab-mini/,https://cdn11.bigcommerce.com/s-3k1bxwjbw6/products/796/images/385870/cd017f8ebfb933935d69a72eb4ca117b2763237b_57130_lady_mini__63504.1758289494.220.290.jpg?c=1
The GelBottle Inc.,BIAB,,"Shimmery, Sheer",Whisper,#DED4CF,https://thegelbottle.com/shop-all/whisper-biab/,https://cdn11.bigcommerce.com/s-3k1bxwjbw6/products/1908/images/384364/cae262d8872a776d793d1795ff70584be4bb6825_25002_EC_POP_WHISPER_2317_1500x1500crop__15203.1758289430.220.290.png?c=1
The GelBottle Inc.,BIAB,,"Glitter, Shimmery",Sugar BIAB Mini,#FAC6CD,https://thegelbottle.com/shop/biab/sugar-biab-mini/,https://cdn11.bigcommerce.com/s-3k1bxwjbw6/products/1625/images/383018/883355e5eb228da6945517bdaf3db8553736add1_59592_sugar_biab_mini__19216.1758289500.220.290.jpg?c=1
The GelBottle Inc.,BIAB,,Standard,Toffee,#CE9A82,https://thegelbottle.com/colours/toffee-biab/,https://cdn11.bigcommerce.com/s-3k1bxwjbw6/products/194/images/385054/c28e64dcb5db96bb307157b36c868591ce8f0a93_58849_toffee_biab__57339.1758289502.220.290.jpg?c=1
The GelBottle Inc.,BIAB,,Shimmery,Aura,#EBECEB,https://thegelbottle.com/shop-all/aura-biab/,https://cdn11.bigcommerce.com/s-3k1bxwjbw6/products/1911/images/386257/9ac72215fa47fbf6be2c77d61b764bc469f78779_25002_EC_POP_AURA_2318_1500x1500crop__56260.1758289429.220.290.png?c=1
The GelBottle Inc.,BIAB,,"Shimmery, Glitter",My Boo BIAB Mini,#EEDCDB,https://thegelbottle.com/shop/biab/my-boo-biab-mini/,https://cdn11.bigcommerce.com/s-3k1bxwjbw6/products/1639/images/385288/037ecd27fd6d2cfa95821afb042f7d0f5a4c224f_59589_my_boo_biab_mini__91239.1758289500.220.290.jpg?c=1
The GelBottle Inc.,BIAB,,Sheer,19 BIAB Mini,#E6BDAE,https://thegelbottle.com/colours/19-biab-mini/,https://cdn11.bigcommerce.com/s-3k1bxwjbw6/products/794/images/386299/2f3651a9e0fc6c7b7855acab01ac4b156bfc1920_56283_19_biab_mini__84460.1758289505.220.290.jpg?c=1
The GelBottle Inc.,BIAB,,Standard,Slate,#3B3B3D,https://thegelbottle.com/more/slate-biab/,https://cdn11.bigcommerce.com/s-3k1bxwjbw6/products/1844/images/387166/79ea630283d66fdac7397f46f951f37fdc0affc7_TGB_NewBIAB24_NailPop_4345_Slate_PDP_1500x1500crop__21383.1758289502.220.290.jpg?c=1
The GelBottle Inc.,BIAB,,"Shimmery, Sheer",Dewy,#D8CBBF,https://thegelbottle.com/shop-all/dewy-biab/,https://cdn11.bigcommerce.com/s-3k1bxwjbw6/products/1907/images/384341/2d4c511408e2f132918d5f07d46748a4501903a6_25002_EC_POP_DEWY_2329_1500x1500crop__75024.1758289429.220.290.png?c=1
The GelBottle Inc.,BIAB,,Sheer,Bonbon HEMA-Free,#F7E7E1,https://thegelbottle.com/shop/bonbon-hema-free-biab/,https://cdn11.bigcommerce.com/s-3k1bxwjbw6/products/1531/images/383728/f221dfb5e861959e163400c6e6c11058e38588eb_59637_bonbon_hema_free_biab__18159.1758289494.220.290.jpg?c=1
The GelBottle Inc.,BIAB,,Sheer,Baby BIAB Mini,#E9B4C6,https://thegelbottle.com/colours/baby-biab-mini/,https://cdn11.bigcommerce.com/s-3k1bxwjbw6/products/791/images/385502/321f9c4b7f5fe22c4e1130fbec4d8b1b15c0d137_56262_baby_mini__64265.1758289504.220.290.jpg?c=1
The GelBottle Inc.,BIAB,,Sheer,18 BIAB Mini,#CF9C93,https://thegelbottle.com/colours/18-biab-mini/,https://cdn11.bigcommerce.com/s-3k1bxwjbw6/products/793/images/385573/f0cd7a6e884a9e21d11481e857b74242c793dae9_56276_18_biab_mini__24247.1758289505.220.290.jpg?c=1
The GelBottle Inc.,BIAB,,Sheer,Choux HEMA-Free,#C8ACA7,https://thegelbottle.com/shop/choux-hema-free-biab/,https://cdn11.bigcommerce.com/s-3k1bxwjbw6/products/1540/images/383501/6eb76405e85e31a7db105e8b145a85cb43fd0322_59639_choux_hema_free_biab__59182.1758289495.220.290.jpg?c=1
The GelBottle Inc.,BIAB,,Standard,Sorbet,#F1EEC5,https://thegelbottle.com/more/sorbet-biab/,https://cdn11.bigcommerce.com/s-3k1bxwjbw6/products/1950/images/384520/7a53431f3c3e9877c159fa8ae7c971003c20e0c1_01_25004_EC_POP_2331_SORBET_FINAL_1500x1500CROP__47345.1758289441.220.290.jpg?c=1
The GelBottle Inc.,BIAB,,"Milky, Sheer",Au Lait HEMA-Free,#EFEFE4,https://thegelbottle.com/shop-all/au-lait-hema-free-biab/,https://cdn11.bigcommerce.com/s-3k1bxwjbw6/products/1448/images/387169/542fa8e14d526551d6a3e6b42c145d1cb8946b0d_59235_au_lait_hema_free_biab__44944.1758289494.220.290.jpg?c=1
The GelBottle Inc.,BIAB,,Standard,Lollipop,#FEA689,https://thegelbottle.com/more/lollipop-biab/,https://cdn11.bigcommerce.com/s-3k1bxwjbw6/products/1949/images/384052/87dc8c8a422df38d4bb77c2a5ea2dc8fc0353797_01_25004_EC_POP_2336_LOLLIPOP_FINAL_1500x1500CROP__31743.1758289440.220.290.jpg?c=1
The GelBottle Inc.,BIAB,,Standard,Hunny BIAB Mini,#AF857E,https://thegelbottle.com/shop/biab/hunny-biab-mini/,https://cdn11.bigcommerce.com/s-3k1bxwjbw6/products/1628/images/387058/cea2407808ab8d353c70e41d6c3cf86dc4d51e60_59598_hunny_biab_mini__05341.1758289503.220.290.jpg?c=1
The GelBottle Inc.,BIAB,,Standard,Slushy,#D7F0F0,https://thegelbottle.com/more/slushy-biab/,https://cdn11.bigcommerce.com/s-3k1bxwjbw6/products/1952/images/384085/b8f836b7806ee1abb2b14c01ec5583ddb768c83f_01_25004_EC_POP_2333_SLUSHY_FINAL_1500x1500CROP__07196.1758289439.220.290.jpg?c=1
The GelBottle Inc.,BIAB,,Sheer,Ballet HEMA-Free BIAB Mini,#F7E0DD,https://thegelbottle.com/shop/biab/ballet-hema-free-biab-mini/,https://cdn11.bigcommerce.com/s-3k1bxwjbw6/products/1633/images/387381/941f61df735df272ade26af91c8f9f35d4e5c24b_59785_ballet_mini__00423.1758289415.220.290.jpg?c=1
The GelBottle Inc.,BIAB,,"Milky, Sheer",Meringue HEMA-Free,#EDEDED,https://thegelbottle.com/shop/meringue-hema-free-biab/,https://cdn11.bigcommerce.com/s-3k1bxwjbw6/products/1533/images/387623/bf1f2622df894aa59e720e139e10eeca71e22dc1_59634_meringue_hema_free_biab__83050.1758289499.220.290.jpg?c=1
The GelBottle Inc.,BIAB,,Shimmery,Juliet BIAB Mini,#F3C4B7,https://thegelbottle.com/colours/juliet-biab-mini/,https://cdn11.bigcommerce.com/s-3k1bxwjbw6/products/795/images/387783/941de83ae10e08dac4851a4569c8ca33625a6c2c_57123_juliet_mini__88855.1758289490.220.290.jpg?c=1
The GelBottle Inc.,BIAB,,Sheer,Jolie HEMA-Free BIAB Mini,#EAC2BB,https://thegelbottle.com/shop/biab/jolie-hema-free-biab-mini/,https://cdn11.bigcommerce.com/s-3k1bxwjbw6/products/1636/images/387861/1bf3687b5a6fdfb66eb101d7ea66e9eeb7e5c08b_59791_jolie_hema_free_biab_mini__18533.1758289505.220.290.jpg?c=1
The GelBottle Inc.,BIAB,,Standard,Toffee BIAB Mini,#CE9A82,https://thegelbottle.com/colours/toffee-biab-mini/,https://cdn11.bigcommerce.com/s-3k1bxwjbw6/products/800/images/384281/4288445f175f45d62d1c26152fecdf7c43573d5c_58858_toffee_biab_mini__75094.1758289495.220.290.jpg?c=1
The GelBottle Inc.,BIAB,,Sheer,Cutie BIAB Mini,#F8BEDA,https://thegelbottle.com/shop/biab/cutie-biab-mini/,https://cdn11.bigcommerce.com/s-3k1bxwjbw6/products/1626/images/384800/5ea676ab29a62b00174b0f67f862d62c4cf940fb_59594_cutie_biab_mini__77566.1758289502.220.290.jpg?c=1
The GelBottle Inc.,BIAB,,Standard,Baked BIAB Mini,#D1A28F,https://thegelbottle.com/colours/baked-biab-mini/,https://cdn11.bigcommerce.com/s-3k1bxwjbw6/products/799/images/384576/4f049c150ed2686e86144d462adfe9ee985b4209_58856_baked_biab_mini__44808.1758289495.220.290.jpg?c=1
The GelBottle Inc.,BIAB,,Standard,Cupcake BIAB Mini,#E9DAD0,https://thegelbottle.com/colours/cupcake-biab-mini/,https://cdn11.bigcommerce.com/s-3k1bxwjbw6/products/801/images/382807/39488a86a3adb4915abee876e04223db78515167_58861_cupcake_biab_mini__30115.1758289496.220.290.jpg?c=1
The GelBottle Inc.,BIAB,,Sheer,Merci HEMA-Free BIAB Mini,#F9C4C1,https://thegelbottle.com/shop/biab/merci-hema-free-biab-mini/,https://cdn11.bigcommerce.com/s-3k1bxwjbw6/products/1629/images/386745/7025e2bc80088ac9409f07d1d4cd5e93facf90d9_59787_merci_mini__24093.1758289506.220.290.jpg?c=1
The GelBottle Inc.,BIAB,,Standard,Minty,#D7F8CA,https://thegelbottle.com/more/minty-biab/,https://cdn11.bigcommerce.com/s-3k1bxwjbw6/products/1954/images/387249/64259436dcfe07a88f0de501cabb975e65f4eaf1_01_25004_EC_POP_2330_MINTY_FINAL_1500x1500CROP__33523.1758289440.220.290.jpg?c=1
The GelBottle Inc.,BIAB,,Sheer,Choux HEMA-Free BIAB Mini,#C8ACA7,https://thegelbottle.com/shop/biab/choux-hema-free-biab-mini/,https://cdn11.bigcommerce.com/s-3k1bxwjbw6/products/1630/images/384982/ad162243dc30d18aa1b34ae5da98bc35ddb2fbff_59776_choux_hema_free_biab_mini__13837.1758289494.220.290.jpg?c=1
The GelBottle Inc.,BIAB,,Milky,White BIAB Mini,#A19EA4,https://thegelbottle.com/colours/white-biab-mini/,https://cdn11.bigcommerce.com/s-3k1bxwjbw6/products/788/images/384928/492cd9e40b0887ac419bfb8c19b755dcbc999e34_56171_white_biab_mini__66758.1758289494.220.290.jpg?c=1
The GelBottle Inc.,BIAB,,Sheer,17 BIAB Mini,#E1BCA1,https://thegelbottle.com/colours/17-biab-mini/,https://cdn11.bigcommerce.com/s-3k1bxwjbw6/products/792/images/387444/8aa6086510702cadccdf780ae5426ff30a127cb9_56269_17_biab_mini__46350.1758289504.220.290.jpg?c=1
The GelBottle Inc.,BIAB,,Standard,Ambitious,#D08A80,https://thegelbottle.com/colours/ambitious-biab/,https://cdn11.bigcommerce.com/s-3k1bxwjbw6/products/215/images/386130/5ecd33f4dcd9871b31fe756b9d1e90b65fbf474a_55679_ambitious_biab__40218.1758289499.220.290.jpg?c=1
The GelBottle Inc.,BIAB,,Standard,Chai BIAB Mini,#D08B7D,https://thegelbottle.com/colours/chai-biab-mini/,https://cdn11.bigcommerce.com/s-3k1bxwjbw6/products/798/images/385380/894008314a96f37af30c5fa41c3a4d41788a331c_58855_chai_biab_mini__43819.1758289494.220.290.jpg?c=1
The GelBottle Inc.,BIAB,,"Sheer, Milky",Bella BIAB Mini,#E4D9DE,https://thegelbottle.com/shop/biab/bella-biab-mini/,https://cdn11.bigcommerce.com/s-3k1bxwjbw6/products/1631/images/387031/6a69c29bace3f553e03d5d97ebbd1bd3a6a98a1d_59597_bella_biab_mini__39260.1758289501.220.290.jpg?c=1
The GelBottle Inc.,BIAB,,Sheer,Fleur HEMA-Free BIAB Mini,#E9C0B7,https://thegelbottle.com/shop/biab/fleur-hema-free-biab-mini/,https://cdn11.bigcommerce.com/s-3k1bxwjbw6/products/1623/images/383592/82c7e9cc37bd87a966abc0ef6d4cc78df8c91c2a_59788_fleur_mini__05840.1758289506.220.290.jpg?c=1
The GelBottle Inc.,BIAB,,Sheer,Bonbon HEMA-Free BIAB Mini,#F7E6E2,https://thegelbottle.com/shop/biab/bonbon-hema-free-biab-mini/,https://cdn11.bigcommerce.com/s-3k1bxwjbw6/products/1624/images/387405/2714467f982aff0c562d049c77e143c29297471b_59773_bonbon_hema_free_biab_mini__16899.1758289508.220.290.jpg?c=1
The GelBottle Inc.,BIAB,,"Glitter, Shimmery",Queen BIAB Mini,#BBACAD,https://thegelbottle.com/shop/biab/queen-biab-mini/,https://cdn11.bigcommerce.com/s-3k1bxwjbw6/products/1632/images/385317/dda4a14028d01b34cc341c41e324797a26b89d1d_59593_queen_biab_mini__46502.1758289501.220.290.jpg?c=1
The GelBottle Inc.,BIAB,,Sheer,Charm BIAB Mini,#C8ACA7,https://thegelbottle.com/shop/biab/charm-biab-mini/,https://cdn11.bigcommerce.com/s-3k1bxwjbw6/products/1627/images/386311/2e0e8971e8634070fd6afd634252022b62ffe5f6_59596_charm_biab_mini__97656.1758289503.220.290.jpg?c=1
The GelBottle Inc.,BIAB,,"Shimmery, Glitter",Mistletoe BIAB Mini,#B5DEA3,https://thegelbottle.com/shop-all/minis/mistletoe-biab-mini/,https://cdn11.bigcommerce.com/s-3k1bxwjbw6/products/1453/images/386976/03c9d4918d2666c3dcf15b9f6dec97ce6d10e7b7_59252_mistletoe_biab_mini__82562.1758289497.220.290.jpg?c=1
The GelBottle Inc.,BIAB,,"Shimmery, Glitter",Angel BIAB Mini,#E9E4DF,https://thegelbottle.com/shop/biab/angel-biab-mini/,https://cdn11.bigcommerce.com/s-3k1bxwjbw6/products/1640/images/383370/5e85823bf590f0e75154c9e8cbaed4b8d98b4fed_59586_angel_biab_mini__86668.1758289499.220.290.jpg?c=1
The GelBottle Inc.,BIAB,,"Milky, Sheer",Meringue HEMA-Free BIAB Mini,#EDEDED,https://thegelbottle.com/shop/biab/meringue-hema-free-biab-mini/,https://cdn11.bigcommerce.com/s-3k1bxwjbw6/products/1638/images/386121/c349b6a32f4c3779b4d8f2901178788de31f0165_59770_meringue_hema_free_biab_mini__17244.1758289494.220.290.jpg?c=1
The GelBottle Inc.,BIAB,,Standard,Tulle HEMA-Free BIAB Mini,#D6968B,https://thegelbottle.com/shop/biab/tulle-hema-free-biab-mini/,https://cdn11.bigcommerce.com/s-3k1bxwjbw6/products/1622/images/386354/48cd7ed2284cc05a25cad5b18f81f594a658d530_59789_tulle_mini__11901.1758289505.220.290.jpg?c=1
The GelBottle Inc.,BIAB,,"Milky, Sheer",Au Lait HEMA-Free BIAB Mini,#EFEFE4,https://thegelbottle.com/shop/biab/au-lait-hema-free-biab-mini/,https://cdn11.bigcommerce.com/s-3k1bxwjbw6/products/1634/images/384367/948584ca3590b68f8dceb3b4e71187f0f7aa103a_59784_au_lait_mini__83245.1758289507.220.290.jpg?c=1
The GelBottle Inc.,BIAB,,"Shimmery, Glitter",Enchanting,#C8B9C5,https://thegelbottle.com/colours/enchanting-biab/,https://cdn11.bigcommerce.com/s-3k1bxwjbw6/products/197/images/386282/203ce5610e7df942377a54c4f95b77bacbcffbb3_58958_enchanting_biab__21192.1758289503.220.290.jpg?c=1
The GelBottle Inc.,BIAB,,Standard,Passionate,#E1575F,https://thegelbottle.com/colours/passionate-biab/,https://cdn11.bigcommerce.com/s-3k1bxwjbw6/products/230/images/384824/cf7fd8bdd873de666cc87abcd0053fa7ba4733e6_55665_passionate_biab__92738.1758289499.220.290.jpg?c=1
The GelBottle Inc.,BIAB,,Standard,NU03 All-In-One,#ECBBB6,https://thegelbottle.com/biabtm-20ml/nu03-all-in-one-biab/,https://cdn11.bigcommerce.com/s-3k1bxwjbw6/products/181/images/384250/529582848d88215ce400159ba30a79717602407c_58708_nu03_all_in_one_biab__07843.1758289499.220.290.jpg?c=1
The GelBottle Inc.,BIAB,,Sheer,Cloud,#EDE8E5,https://thegelbottle.com/shop-all/cloud-biab/,https://cdn11.bigcommerce.com/s-3k1bxwjbw6/products/1904/images/384943/d923b5025742423600582daf6dc474614beca896_Medium_25002_EC_POP_CLOUD_2330_1500x1500crop__60079.1758289441.220.290.jpg?c=1
The GelBottle Inc.,BIAB,,Standard,NU02 All-In-One,#EEB7B9,https://thegelbottle.com/biabtm-20ml/nu02-all-in-one-biab/,https://cdn11.bigcommerce.com/s-3k1bxwjbw6/products/179/images/385692/6014222d5ffb59c645cf286ca741b4660b3aa21f_58705_nu02_all_in_one_biab__91596.1758289499.220.290.jpg?c=1
The GelBottle Inc.,BIAB,,"Milky, Sheer",Milky BIAB Mini,#EDEDED,https://thegelbottle.com/colours/milky-biab-mini/,https://cdn11.bigcommerce.com/s-3k1bxwjbw6/products/802/images/383996/86973b8d824d418b643b7f3b759f491d33533cc4_58862_milky_biab_mini__42792.1758289496.220.290.jpg?c=1
The GelBottle Inc.,BIAB,,"Shimmery, Glitter",Wonderland BIAB Mini,#BDE7D3,https://thegelbottle.com/shop-all/minis/wonderland-biab-mini/,https://cdn11.bigcommerce.com/s-3k1bxwjbw6/products/1456/images/387347/a4b5b16c27333c8f54bd2f133db2e3e097baa876_59256_wonderland_biab_mini__70732.1758289498.220.290.jpg?c=1
The GelBottle Inc.,BIAB,,"Shimmery, Glitter",Snow Angel BIAB Mini,#D8D9D6,https://thegelbottle.com/shop-all/minis/snow-angel-biab-mini/,https://cdn11.bigcommerce.com/s-3k1bxwjbw6/products/1449/images/385628/9f11d336beba336e8ba25dae900422bafb36fca2_59244_snow_angel_biab_mini__93141.1758289496.220.290.jpg?c=1
The GelBottle Inc.,BIAB,,Sheer,Soft,#EFE0DC,https://thegelbottle.com/shop-all/soft-biab/,https://cdn11.bigcommerce.com/s-3k1bxwjbw6/products/1912/images/387658/b3bce6a05be0b43d56280a33b480a1eee3d6bad2_25002_EC_POP_SOFT_2323_1500x1500crop__85024.1758289428.220.290.png?c=1
The GelBottle Inc.,BIAB,,Standard,Fancy BIAB -,#F3D6D7,https://thegelbottle.com/more/fancy-biab/,https://cdn11.bigcommerce.com/s-3k1bxwjbw6/products/1953/images/386689/e92658ffcba3bdefc5dbf0e65e78c40d785d32a9_01_25004_EC_POP_2334_FANCY_FINAL_1500x1500CROP__89500.1758289439.220.290.jpg?c=1
The GelBottle Inc.,BIAB,,Sheer,Kiss,#F2D7DF,https://thegelbottle.com/shop-all/kiss-biab/,https://cdn11.bigcommerce.com/s-3k1bxwjbw6/products/1905/images/383338/669a96657e2cc95456e1aa86095f64d7af82329f_25002_EC_POP_KISS_2319_1500x1500crop__73164.1758289442.220.290.png?c=1
The GelBottle Inc.,BIAB,,Sheer,Clear BIAB Mini,#A19EA4,https://thegelbottle.com/colours/clear-biab-mini/,https://cdn11.bigcommerce.com/s-3k1bxwjbw6/products/787/images/387784/e6ce5599e2d28b62d96be2cd0bb7d18c4d6182d5_56164_clear_biab_mini__38025.1758289493.220.290.jpg?c=1
The GelBottle Inc.,BIAB,,"Shimmery, Glitter",Sugar Rush BIAB Mini,#EEBFCD,https://thegelbottle.com/shop-all/minis/sugar-rush-biab-mini/,https://cdn11.bigcommerce.com/s-3k1bxwjbw6/products/1455/images/384819/ecf7ee4eda05e172bc8dae05de33e66f0d42b5e2_59255_sugar_rush_biab_mini__04505.1758289497.220.290.jpg?c=1
The GelBottle Inc.,BIAB,,Shimmery,Tinsel Town BIAB Mini,#C8B9C5,https://thegelbottle.com/shop-all/minis/tinsel-town-biab-mini/,https://cdn11.bigcommerce.com/s-3k1bxwjbw6/products/1451/images/383527/12451a3eba3ed8e1579d17d45cdfd341c32c8986_59248_tinsel_town_biab_mini__42937.1758289497.220.290.jpg?c=1
The GelBottle Inc.,BIAB,,Sheer,Grace BIAB - OLD,#EACCC8,https://thegelbottle.com/shop-all/grace-biab/,https://cdn11.bigcommerce.com/s-3k1bxwjbw6/products/1909/images/384028/907e349790f74a25b5c32210597632d958df5e50_25002_EC_POP_GRACE_2326_1500x1500crop__85828.1758289429.220.290.png?c=1
The GelBottle Inc.,BIAB,,"Shimmery, Glitter",Oh Deer BIAB Mini,#C8BBBB,https://thegelbottle.com/shop-all/minis/oh-deer-biab-mini/,https://cdn11.bigcommerce.com/s-3k1bxwjbw6/products/1458/images/383310/77776cd1adfb94e76f4a41e305df6121fc194233_59259_oh_deer_biab_mini__94273.1758289498.220.290.jpg?c=1
The GelBottle Inc.,BIAB,Biab 20Ml,Sheer,Cloud BIAB.,#EDE8E5,https://thegelbottle.com/biab-20ml/cloud-biab/,https://cdn11.bigcommerce.com/s-3k1bxwjbw6/products/2194/images/384924/d923b5025742423600582daf6dc474614beca896_Medium_25002_EC_POP_CLOUD_2330_1500x1500crop__69529.1758289429.220.290.jpg?c=1
